Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bracelet style (product.metafields.custom.bracelet_style),CTW (product.metafields.custom.ctw),Diamond cut (product.metafields.custom.cut_2),Diamond ring setting (product.metafields.custom.diamond_ring_setting),Earring Style (product.metafields.custom.earring_style),Engraving (product.metafields.custom.engraving),Necklace pendant style (product.metafields.custom.necklace_pendant_style),Setting type (product.metafields.custom.setting_type),Stone (product.metafields.custom.stone),Style (product.metafields.custom.style),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Gemstone type (product.metafields.shopify.gemstone-type),Ring size (product.metafields.shopify.ring-size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United States,Price / United States,Compare At Price / United States,Status
sparkly-lab-grown-diamond-pendant-0-71-ctw-in-14k-white-gold,"1.00 Carat (ctw) Lab-Grown Diamond Pendant in 14k White Gold, Glistening with Sparkle","<p>The fine finish of this white gold pendant is sure to make a big impression as a gift for an anniversary or upcoming birthday. Additionally, this fashion-forward diamond jewelry piece boasts attractive, handcrafted features and is crafted from the finest quality diamonds. The appealing round-shaped diamond provides a winning look for everyday occasions.</p>
<table width=""100%"" style=""width: 99.9839%;"">
<tbody>
<tr>
<td style=""width: 32.2035%;""> Metal Type</td>
<td style=""width: 67.5046%;"">Gold 14K</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 99.9839%;"">
<tbody>
<tr>
<td style=""width: 32.636%;""> Diamond Color</td>
<td style=""width: 67.0722%;"">D</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 99.9839%;"">
<tbody>
<tr>
<td style=""width: 32.5575%;""> Diamond Clarity</td>
<td style=""width: 67.1506%;"">VS1</td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 99.9839%;"">
<tbody>
<tr>
<td style=""width: 32.5575%;""> Total Carat Weight</td>
<td style=""width: 67.1506%;"">1.00</td>
</tr>
</tbody>
</table>
<p style=""padding-left: 40px;""><br>Perks<br><br></p>
<ul>
<li>30-day money back: hassle-free returns.</li>
<li>Free, Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>A tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Length,"16""",,,,,,,,1400-0001,1600.0,shopify,6,deny,manual,1600.00,1800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0001Box.png?v=1768522918,1,"1.00 Carat (ctw) Lab-Grown Diamond Pendant in 14k White Gold, Glistening with Sparkle - Global Diamond Montreal",false,,,,,,,,,,,,,,,1.00,round-1,,,,solitary,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
sparkly-lab-grown-diamond-pendant-0-71-ctw-in-14k-white-gold,,,,,,,,,"18""",,,,,,,,1400-0001-1,1600.0,shopify,4,deny,manual,1700.00,1900.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0001Live.png?v=1768522920,2,"1.00 Carat (ctw) Lab-Grown Diamond Pendant in 14k White Gold, Glistening with Sparkle - Global Diamond Montreal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
diamond-heart-pendant-in-10k-white-gold-0-52-ctw,0.52 Carat (CTW) Diamond Heart Pendant in 10k White Gold,"<p>Share your heart with the woman you love, when you present her with a dazzling white diamond heart pendant. Outfitted with 1/2 carat (ctw) of brilliant SI clarity, and G-H color rated diamonds, along with an included white gold necklace chain, this beautiful heart pendant is the perfect gift to show her that you love her.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,"14k GOLD, For Mom",true,Glod Color,White Gold,,,,,,,,1400-0505,0.0,shopify,1,continue,manual,1480.00,1820.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0503_a_-_diamond_heart_pendant_necklace_-_pendentif_coeur_avec_diamants_-_global_diamonds-1-600x592.jpg?v=1768522915,1,0.52 Carat (CTW) Diamond Heart Pendant in 10k White Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.52,round-1,,,,heart-pendant,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
diamond-heart-pendant-in-10k-white-gold-0-52-ctw,,,,,,,,,Yellow Gold,,,,,,,,1400-0505-1,0.0,shopify,1,continue,manual,1480.00,1820.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-1505-600x600.webp?v=1775762630,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
diamond-heart-pendant-in-10k-white-gold-0-52-ctw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1001-0117-1400-0505-2-600x900.jpg?v=1775762630,3,0.52 Carat (CTW) Diamond Heart Pendant in 10k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-heart-pendant-in-10k-white-gold-0-52-ctw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0503_b_-_diamond_heart_pendant_necklace_-_pendentif_coeur_avec_diamants_-_global_diamonds-600x600_302e30b9-95c5-48b8-b16e-e482f5e39663.jpg?v=1775762630,4,0.52 Carat (CTW) Diamond Heart Pendant in 10k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-snowflake-pendant-0-51-ctw-in-14k-gold,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold,"<p>Celebrate love, celebrate with a snowflake pendant necklace in 14k white or yellow gold. this elegant Lab Grown  diamond pendant 12 mm in diameter. features 0.52 (ctw) of brilliant white diamond and come with 16″ chain This snowflake diamond pendant slides freely on its accompanying gold necklace chain and represents well our Canadian winters.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry > Charms & Pendants,Diamond Pendant,"14k GOLD, For Mom",true,Gold Color,white,product.metafields.shopify.color-pattern,,,,,,,1400-0029,3400.0,shopify,9,continue,manual,1335.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0029_face.jpg?v=1768522898,1,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold - Global Diamond Montreal,false,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold,"Celebrate love, celebrate with a snowflake pendant necklace in 14k white or yellow gold. this elegant  Lab Grown diamond pendant 12 mm in diameter. features 0.52 (ctw) of brilliant white diamond and comes with 16″ chain This snowflake diamond pendant slides freely on its accompanying gold necklace chain and represents well our Canadian winters. Perks 30 Day money back: hassle-free returns. Free Secure, insured shipping with FEDEX or CANADA POST. Tracking number will be sent by email when your order is shipped. Lifetime manufacturer defect warranty included.",192,,,,,,,,,,,,0.51,round-1,,,,,prong,,,,white; yellow,,,,,,,,kg,,,true,,,true,,,active
diamond-snowflake-pendant-0-51-ctw-in-14k-gold,,,,,,,,,yellow,,,,,,,,1400-0030,3400.0,shopify,0,continue,manual,1335.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-1029.jpg?v=1768522901,2,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
diamond-snowflake-pendant-0-51-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0029.jpg?v=1768522911,3,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-snowflake-pendant-0-51-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0029_side.jpg?v=1768522911,4,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-snowflake-pendant-0-51-ctw-in-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-1029side.jpg?v=1768522914,5,0.51 Carat (ctw)Lab Grown Diamond Snowflake Pendant in 14k Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greek-key-diamond-pendant-ring-jewelry-set-0-48-ctw-10k-gold,14k Gold Pendant with 0.20 Carat Total Weight (ctw),"<p>Celebrate love, and celebrate life with this Greek key diamond circle pendant necklac. Also known as the diamond “Circle of Life,” this elegant pendant &amp; ring set brings together 0.20 (ctw) of brilliant white diamond accents, and a fashion-forward Greek Key center motif, in shimmering 14K white gold. This modern diamond circle pendant slides freely on its accompanying yellow 16-inch gold chain outfit.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Color,White gold,,,,,,,,1400-0501,2600.0,shopify,2,deny,manual,1360.00,1600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0501.jpg?v=1768522889,1,14k Gold Pendant with 0.20 Carat Total Weight (ctw) - Global Diamond Montreal,false,,,,,,,,,,,,,,,,round-1,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
greek-key-diamond-pendant-ring-jewelry-set-0-48-ctw-10k-gold,,,,,,,,,Yellow gold,,,,,,,,1400-0501,2600.0,shopify,2,deny,manual,1360.00,1600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-41-600x600.jpg?v=1768522891,2,14k Gold Pendant with 0.20 Carat Total Weight (ctw) - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
greek-key-diamond-pendant-ring-jewelry-set-0-48-ctw-10k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0501A_0295e245-5623-44c0-85d9-2622b3765cae.jpg?v=1768522892,3,14k Gold Pendant with 0.20 Carat Total Weight (ctw) - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greek-key-diamond-pendant-ring-jewelry-set-0-48-ctw-10k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-44-600x600.jpg?v=1768522893,4,14k Gold Pendant with 0.20 Carat Total Weight (ctw) - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halo-diamond-pendant-0-66-ctw-with-14k-gold-chain,0.66 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain,"<p>One of a kind Lab-grown diamond halo diamond pendant. Delicate 16 inch 14K gold chain included.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,"14k GOLD, For Mom",true,Title,Default Title,,,,,,,,1400-0033,2900.0,shopify,10,deny,manual,1650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0033-face-600x600.jpg?v=1768522884,1,0.66 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.66,round-1,halo,,,halo,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
halo-diamond-pendant-0-66-ctw-with-14k-gold-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0033-side-scaled-600x600.jpg?v=1768522885,2,0.66 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold,"<p>Celebrate love, celebrate life with this diamond circle pendant necklace. Also known as the diamond “Circle of Life,” this elegant pendant 20 mm in diameter. features 0.52 (ctw) of brilliant white diamond accents, prong-set in durable 14K white gold. This classic diamond circle pendant slides freely on its accompanying gold necklace chai</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,"14k GOLD, For Mom",true,Title,Default Title,,,,,,,,1400-0028,0.0,shopify,1,continue,manual,1480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0016.jpg?v=1768522877,1,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.52,round-1,,,,circle,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-37-600x600.jpg?v=1768522878,2,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-29-600x600.jpg?v=1768522879,3,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-36-600x600.jpg?v=1768522880,4,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-38-600x600.jpg?v=1768522881,5,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diamond-circle-of-life-pendant-0-52-ctw-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Diamond-jewelry-global-diamond-montreal-33-600x600.jpg?v=1768522882,6,0.52 Carat (ctw) Diamond Circle of Life Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name-pendant-in-diamond-circle-of-life-0-56ctw-14k-white-gold,"0.56 Carat (ctw) Diamond Circle of Life, Crafted in 14k White Gold","<p>Celebrate love, celebrate life with this diamond name circle pendant necklace. Also known as the diamond “Circle of Life,” this elegant pendant 20 mm in diameter. features 0.56(ctw) of brilliant white diamond accents, prong-set in durable 14K white gold. This classic diamond circle pendant slides freely on its accompanying gold necklace chain</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Title,Default Title,,,,,,,,1500-1001,6700.0,shopify,10,deny,manual,1400.00,1600.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1500-1001.jpg?v=1768522875,1,"0.56 Carat (ctw) Diamond Circle of Life, Crafted in 14k White Gold - Global Diamond Montreal",false,,,,,,,,,,,,,,,0.56,round-1,,,,circle,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
oval-halo-diamond-pendant-0-84-ctw-with-14k-gold-chain,0.84 Carat (ctw) Oval Halo Diamond Pendant with a 14k Gold Chain,"<p>One of a kind Lab-grown diamond halo diamond pendant. Delicate 16 inch 14K gold chain included.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Title,Default Title,,,,,,,,1400-0035,3200.0,shopify,10,deny,manual,1800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Necklace-1400-0035-Side-View-With-Background.jpg?v=1768522868,1,0.84 Carat (ctw) Oval Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.84,oval,,,,halo,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
oval-halo-diamond-pendant-0-84-ctw-with-14k-gold-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0035-face-scaled-600x600.jpg?v=1768522869,2,0.84 Carat (ctw) Oval Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oval-halo-diamond-pendant-0-84-ctw-with-14k-gold-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Necklace-1400-0035-Side-View.jpg?v=1768522871,3,0.84 Carat (ctw) Oval Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gracious-diamond-halo-pendant-0-45-ctw-in-14k-white-gold,0.45 Carat (ctw) Gracious Diamond Halo Pendant in 14k White Gold,"<p>Love flaunting in casual events with a diamond pendant? Worked of white gold, this top style diamond pendant is an excellent way to lend a sparkling look to your ultra-modern style attire. This high-fashion fine jewelry will enhance your beauty on casual occasions.</p>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""padding-left: 80px; width: 49.7534%;""></td>
<td style=""padding-left: 80px; width: 49.7534%;""><br></td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 50.1305%;""> </td>
<td style=""width: 49.5612%;""><br></td>
</tr>
</tbody>
</table>
<table width=""100%"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 49.9492%;""> </td>
<td style=""width: 49.5576%;""><br></td>
</tr>
</tbody>
</table>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle-free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>A tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry,Diamond Pendant,"14k GOLD, For Mom",true,Title,Default Title,,,,,,,,1400-0025,0.0,shopify,2,deny,manual,1400.00,1800.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0025-scaled-600x600.jpg?v=1768522865,1,0.45 Carat (ctw) Gracious Diamond Halo Pendant in 14k White Gold - Global Diamond Montreal,false,,,188,,,,,,,,,,,,0.45,round-1,,,,halo,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
gracious-diamond-halo-pendant-0-45-ctw-in-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A4976-600x600.jpg?v=1768522866,2,0.45 Carat (ctw) Gracious Diamond Halo Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gracious-diamond-halo-pendant-0-45-ctw-in-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/E8A4978-600x600.jpg?v=1768522867,3,0.45 Carat (ctw) Gracious Diamond Halo Pendant in 14k White Gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halo-diamond-pendant-0-88-ctw-with-14k-gold-chain,0.88 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain,"<p>One of a kind Lab-grown diamond halo diamond pendant. Delicate 18 inch 14K gold chain included.</p>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.0489%;"">                   Stone Shape</td>
<td style=""width: 51.4696%;"">                  Pear/Round</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%; height: 19.5938px;"" width=""100%"">
<tbody>
<tr style=""height: 19.5938px;"">
<td style=""width: 48.0584%; height: 19.5938px;"">                   Stone type</td>
<td style=""width: 51.4601%; height: 19.5938px;"">           Lab-Grown diamond</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.0584%;"">                  Stone Clarity</td>
<td style=""width: 51.4601%;"">                         VS</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.2132%;"">                 Stone Color </td>
<td style=""width: 51.3053%;"">                          F</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.238%;"">             Total Carat Weight</td>
<td style=""width: 51.2805%;"">                      0.88 CT</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.2115%;"">                   Metal Type</td>
<td style=""width: 51.307%;"">                     14K Gold</td>
</tr>
</tbody>
</table>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,"14k GOLD, Diamond Pendant",true,Title,Default Title,,,,,,,,1400-0093,4500.0,shopify,1,continue,manual,1760.00,2200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0093-face-scaled-600x600.jpg?v=1768522863,1,0.88 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,false,,,,,,,,,,,,,,,0.88,pear,halo,,,halo,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
halo-diamond-pendant-0-88-ctw-with-14k-gold-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1400-0035-side-scaled-600x600.jpg?v=1768522863,2,0.88 Carat (ctw) Halo Diamond Pendant with a 14k Gold Chain - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14k-white-gold-diamond-heart-shaped-necklace-0-65-ctw,"14k White Gold, Adorned with 0.65 Carats (ctw)","<p>Whether worn for a romantic evening out or as a timeless everyday accessory, this 14k White Gold &amp; Diamond Heart Shaped Necklace is a timeless treasure that will effortlessly elevate any outfit. Discover the perfect blend of craftsmanship, luxury, and grace with this captivating piece.</p>
<p><br>Perks<br><br></p>
<ul>
<li>30 Day money back: hassle free returns.</li>
<li>Free Secure, insured shipping with FEDEX or CANADA POST.</li>
<li>Tracking number will be sent by email when your order is shipped.</li>
<li>Lifetime manufacturer defect warranty included.</li>
</ul>",Doctor Diamond Jewelry,Uncategorized,Diamond Pendant,14k GOLD,true,Title,Default Title,,,,,,,,1500-0025,0.0,shopify,20,deny,manual,2060.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1500-0025-600x600.jpg?v=1768522860,1,"14k White Gold, Adorned with 0.65 Carats (ctw) - Global Diamond Montreal",false,,,,,,,,,,,,,,,0.65,round-1,,,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
14k-white-gold-diamond-heart-shaped-necklace-0-65-ctw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1500-0025-side-600x600.jpg?v=1768522861,2,"14k White Gold, Adorned with 0.65 Carats (ctw) - Global Diamond Montreal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
